COUNTRY_CODE,POSTAL_CODE,ESTIMATED_NUTS3,ESTIMATED_NUTS2,ESTIMATED_NUTS1,CONFIDENCE
TR,06400,TR510,TR51,TR5,high
TR,06410,TR510,TR51,TR5,high
TR,06412,TR510,TR51,TR5,high
TR,06426,TR510,TR51,TR5,high
TR,06434,TR510,TR51,TR5,high
TR,06435,TR510,TR51,TR5,high
TR,06440,TR510,TR51,TR5,high
TR,06442,TR510,TR51,TR5,high
TR,06448,TR510,TR51,TR5,high
TR,06451,TR510,TR51,TR5,high
TR,06452,TR510,TR51,TR5,high
TR,06464,TR510,TR51,TR5,high
TR,06475,TR510,TR51,TR5,high
TR,06495,TR510,TR51,TR5,high
TR,06500,TR510,TR51,TR5,high
TR,06521,TR510,TR51,TR5,high
TR,06523,TR510,TR51,TR5,high
TR,06531,TR510,TR51,TR5,high
TR,06533,TR510,TR51,TR5,high
TR,06535,TR510,TR51,TR5,high
TR,06539,TR510,TR51,TR5,high
TR,06541,TR510,TR51,TR5,high
TR,06545,TR510,TR51,TR5,high
TR,06546,TR510,TR51,TR5,high
TR,06551,TR510,TR51,TR5,high
TR,06555,TR510,TR51,TR5,high
TR,06580,TR510,TR51,TR5,high
TR,06595,TR510,TR51,TR5,high
TR,06600,TR510,TR51,TR5,high
TR,06624,TR510,TR51,TR5,high
TR,06627,TR510,TR51,TR5,high
TR,06632,TR510,TR51,TR5,high
TR,06640,TR510,TR51,TR5,high
TR,06648,TR510,TR51,TR5,high
TR,06650,TR510,TR51,TR5,high
TR,06654,TR510,TR51,TR5,high
TR,06666,TR510,TR51,TR5,high
TR,06675,TR510,TR51,TR5,high
TR,06676,TR510,TR51,TR5,high
TR,06692,TR510,TR51,TR5,high
TR,06715,TR510,TR51,TR5,high
TR,06789,TR510,TR51,TR5,high
TR,06793,TR510,TR51,TR5,high
TR,06801,TR510,TR51,TR5,high
TR,06814,TR510,TR51,TR5,high
TR,06825,TR510,TR51,TR5,high
TR,06834,TR510,TR51,TR5,high
TR,06835,TR510,TR51,TR5,high
TR,06836,TR510,TR51,TR5,high
TR,06846,TR510,TR51,TR5,high
TR,06880,TR510,TR51,TR5,high
TR,06895,TR510,TR51,TR5,high
TR,06938,TR510,TR51,TR5,medium
TR,06942,TR510,TR51,TR5,medium
TR,06956,TR510,TR51,TR5,medium
TR,06960,TR510,TR51,TR5,medium
TR,06963,TR510,TR51,TR5,medium
TR,06967,TR510,TR51,TR5,medium
TR,06976,TR510,TR51,TR5,medium
TR,06990,TR510,TR51,TR5,medium
TR,06992,TR510,TR51,TR5,medium
TR,07000,TR611,TR61,TR6,high
TR,07001,TR611,TR61,TR6,high
TR,07007,TR611,TR61,TR6,high
TR,07043,TR611,TR61,TR6,high
TR,07058,TR611,TR61,TR6,high
TR,07059,TR611,TR61,TR6,high
TR,07071,TR611,TR61,TR6,high
TR,07075,TR611,TR61,TR6,high
TR,07109,TR611,TR61,TR6,high
TR,07110,TR611,TR61,TR6,high
TR,07120,TR611,TR61,TR6,high
TR,07123,TR611,TR61,TR6,high
TR,07125,TR611,TR61,TR6,high
TR,07140,TR611,TR61,TR6,high
TR,07191,TR611,TR61,TR6,high
TR,07192,TR611,TR61,TR6,high
TR,07240,TR611,TR61,TR6,high
TR,07250,TR611,TR61,TR6,high
TR,07315,TR611,TR61,TR6,high
TR,07331,TR611,TR61,TR6,high
TR,07344,TR611,TR61,TR6,high
TR,07360,TR611,TR61,TR6,high
TR,07375,TR611,TR61,TR6,high
TR,07406,TR611,TR61,TR6,high
TR,07420,TR611,TR61,TR6,high
TR,07490,TR611,TR61,TR6,high
TR,07501,TR611,TR61,TR6,high
TR,07513,TR611,TR61,TR6,high
TR,07530,TR611,TR61,TR6,high
TR,07540,TR611,TR61,TR6,high
TR,07571,TR611,TR61,TR6,high
TR,07572,TR611,TR61,TR6,high
TR,07604,TR611,TR61,TR6,high
TR,07606,TR611,TR61,TR6,high
TR,07620,TR611,TR61,TR6,high
TR,07690,TR611,TR61,TR6,high
TR,07710,TR611,TR61,TR6,high
TR,07720,TR611,TR61,TR6,high
TR,07730,TR611,TR61,TR6,high
TR,07804,TR611,TR61,TR6,high
TR,07850,TR611,TR61,TR6,high
TR,07895,TR611,TR61,TR6,high
TR,07963,TR611,TR61,TR6,high
TR,07982,TR611,TR61,TR6,high
TR,08010,TR905,TR90,TR9,high
TR,08350,TR905,TR90,TR9,high
TR,08620,TR905,TR90,TR9,high
TR,08880,TR905,TR90,TR9,high
TR,08950,TR905,TR90,TR9,medium
TR,09160,TR321,TR32,TR3,high
TR,09201,TR321,TR32,TR3,high
TR,09285,TR321,TR32,TR3,high
TR,09300,TR321,TR32,TR3,high
TR,09440,TR321,TR32,TR3,high
TR,09450,TR321,TR32,TR3,high
TR,09580,TR321,TR32,TR3,high
TR,09837,TR321,TR32,TR3,high
TR,09860,TR321,TR32,TR3,high
TR,09874,TR321,TR32,TR3,high
TR,09920,TR321,TR32,TR3,high
TR,09980,TR321,TR32,TR3,high
TR,10000,TR221,TR22,TR2,high
TR,10001,TR221,TR22,TR2,high
TR,10034,TR221,TR22,TR2,high
TR,10065,TR221,TR22,TR2,high
TR,10080,TR221,TR22,TR2,high
TR,10097,TR221,TR22,TR2,high
TR,10101,TR221,TR22,TR2,high
TR,10117,TR221,TR22,TR2,high
TR,10119,TR221,TR22,TR2,high
TR,10120,TR221,TR22,TR2,high
TR,10135,TR221,TR22,TR2,high
TR,10145,TR221,TR22,TR2,high
TR,10175,TR221,TR22,TR2,high
TR,10202,TR221,TR22,TR2,high
TR,10220,TR221,TR22,TR2,high
TR,10290,TR221,TR22,TR2,high
TR,10302,TR221,TR22,TR2,high
TR,10332,TR221,TR22,TR2,high
TR,10442,TR221,TR22,TR2,high
TR,10446,TR221,TR22,TR2,high
TR,10562,TR221,TR22,TR2,high
TR,10582,TR221,TR22,TR2,high
TR,10717,TR221,TR22,TR2,high
TR,10735,TR221,TR22,TR2,high
TR,10750,TR221,TR22,TR2,high
TR,10772,TR221,TR22,TR2,high
TR,10777,TR221,TR22,TR2,high
TR,10842,TR221,TR22,TR2,high
TR,10902,TR221,TR22,TR2,high
TR,10985,TR221,TR22,TR2,high
TR,11010,TR413,TR41,TR4,high
TR,11017,TR413,TR41,TR4,high
TR,11040,TR413,TR41,TR4,high
TR,11100,TR413,TR41,TR4,high
TR,11110,TR413,TR41,TR4,high
TR,11120,TR413,TR41,TR4,high
TR,11140,TR413,TR41,TR4,high
TR,11200,TR413,TR41,TR4,high
TR,11210,TR413,TR41,TR4,high
TR,11240,TR413,TR41,TR4,high
TR,11260,TR413,TR41,TR4,high
TR,11302,TR413,TR41,TR4,high
TR,11315,TR413,TR41,TR4,high
TR,11316,TR413,TR41,TR4,high
TR,11340,TR413,TR41,TR4,high
TR,11400,TR413,TR41,TR4,high
TR,11502,TR413,TR41,TR4,high
TR,11602,TR413,TR41,TR4,high
TR,11820,TR413,TR41,TR4,high
TR,12001,TRB13,TRB1,TRB,high
TR,12002,TRB13,TRB1,TRB,high
TR,12010,TRB13,TRB1,TRB,high
TR,12015,TRB13,TRB1,TRB,high
TR,12040,TRB13,TRB1,TRB,high
TR,12090,TRB13,TRB1,TRB,high
TR,12100,TRB13,TRB1,TRB,medium
TR,12323,TRB13,TRB1,TRB,high
TR,12334,TRB13,TRB1,TRB,high
TR,12354,TRB13,TRB1,TRB,high
TR,12455,TRB13,TRB1,TRB,high
TR,12502,TRB13,TRB1,TRB,high
TR,12550,TRB13,TRB1,TRB,high
TR,12566,TRB13,TRB1,TRB,high
TR,12652,TRB13,TRB1,TRB,high
TR,12702,TRB13,TRB1,TRB,high
TR,13002,TRB23,TRB2,TRB,high
TR,13050,TRB23,TRB2,TRB,high
TR,13100,TRB23,TRB2,TRB,medium
TR,13702,TRB23,TRB2,TRB,high
TR,13802,TRB23,TRB2,TRB,high
TR,14000,TR424,TR42,TR4,high
TR,14040,TR424,TR42,TR4,high
TR,14240,TR424,TR42,TR4,high
TR,14280,TR424,TR42,TR4,high
TR,14285,TR424,TR42,TR4,high
TR,14612,TR424,TR42,TR4,high
TR,14700,TR424,TR42,TR4,high
TR,14782,TR424,TR42,TR4,high
TR,14860,TR424,TR42,TR4,high
TR,14912,TR424,TR42,TR4,high
TR,15001,TR613,TR61,TR6,high
TR,15005,TR613,TR61,TR6,high
TR,15020,TR613,TR61,TR6,high
TR,15050,TR613,TR61,TR6,high
TR,15072,TR613,TR61,TR6,high
TR,15302,TR613,TR61,TR6,high
TR,15310,TR613,TR61,TR6,high
TR,15502,TR613,TR61,TR6,high
TR,15540,TR613,TR61,TR6,high
TR,15602,TR613,TR61,TR6,high
TR,15902,TR613,TR61,TR6,high
TR,16000,TR722,TR72,TR7,high
TR,16001,TR722,TR72,TR7,high
TR,16036,TR722,TR72,TR7,high
TR,16039,TR722,TR72,TR7,high
TR,16048,TR722,TR72,TR7,high
TR,16059,TR722,TR72,TR7,high
TR,16065,TR722,TR72,TR7,high
TR,16070,TR722,TR72,TR7,high
TR,16095,TR722,TR72,TR7,high
TR,16099,TR722,TR72,TR7,high
TR,16100,TR411,TR41,TR4,high
TR,16101,TR411,TR41,TR4,high
TR,16145,TR411,TR41,TR4,high
TR,16149,TR411,TR41,TR4,high
TR,16165,TR411,TR41,TR4,high
TR,16175,TR411,TR41,TR4,high
TR,16180,TR411,TR41,TR4,high
TR,16195,TR411,TR41,TR4,high
TR,16210,TR411,TR41,TR4,high
TR,16215,TR411,TR41,TR4,high
TR,16225,TR411,TR41,TR4,high
TR,16235,TR411,TR41,TR4,high
TR,16249,TR411,TR41,TR4,high
TR,16259,TR411,TR41,TR4,high
TR,16260,TR411,TR41,TR4,high
TR,16275,TR411,TR41,TR4,high
TR,16280,TR411,TR41,TR4,high
TR,16283,TR411,TR41,TR4,high
TR,16284,TR411,TR41,TR4,high
TR,16319,TR411,TR41,TR4,high
TR,16324,TR411,TR41,TR4,high
TR,16330,TR411,TR41,TR4,high
TR,16341,TR411,TR41,TR4,high
TR,16345,TR411,TR41,TR4,high
TR,16369,TR411,TR41,TR4,high
TR,16380,TR411,TR41,TR4,high
TR,16410,TR411,TR41,TR4,high
TR,16425,TR411,TR41,TR4,high
TR,16435,TR411,TR41,TR4,high
TR,16490,TR411,TR41,TR4,high
TR,16509,TR411,TR41,TR4,high
TR,16515,TR411,TR41,TR4,high
TR,16540,TR411,TR41,TR4,high
TR,16589,TR411,TR41,TR4,high
TR,16610,TR411,TR41,TR4,high
TR,16660,TR411,TR41,TR4,high
TR,16680,TR411,TR41,TR4,high
TR,16744,TR411,TR41,TR4,high
TR,16859,TR411,TR41,TR4,high
TR,16864,TR411,TR41,TR4,high
TR,16869,TR411,TR41,TR4,high
TR,16920,TR411,TR41,TR4,high
TR,16942,TR411,TR41,TR4,high
TR,17010,TR222,TR22,TR2,high
TR,17030,TR222,TR22,TR2,high
TR,17150,TR222,TR22,TR2,high
TR,17202,TR222,TR22,TR2,high
TR,17220,TR222,TR22,TR2,high
TR,17300,TR222,TR22,TR2,high
TR,17402,TR222,TR22,TR2,high
TR,17502,TR222,TR22,TR2,high
TR,17510,TR222,TR22,TR2,high
TR,17513,TR222,TR22,TR2,high
TR,17552,TR222,TR22,TR2,high
TR,17555,TR222,TR22,TR2,high
TR,17602,TR222,TR22,TR2,high
TR,17650,TR222,TR22,TR2,high
TR,17721,TR222,TR22,TR2,high
TR,17730,TR222,TR22,TR2,high
TR,17750,TR222,TR22,TR2,high
TR,17762,TR222,TR22,TR2,high
TR,17862,TR222,TR22,TR2,high
TR,17864,TR222,TR22,TR2,high
TR,17890,TR222,TR22,TR2,high
TR,18402,TR833,TR83,TR8,high
TR,18500,TR833,TR83,TR8,low
TR,18652,TR822,TR82,TR8,high
TR,18860,TR822,TR82,TR8,high
TR,18902,TR822,TR82,TR8,high
TR,19010,TR833,TR83,TR8,high
TR,19022,TR833,TR83,TR8,high
TR,19035,TR833,TR83,TR8,high
TR,19062,TR833,TR83,TR8,high
TR,19190,TR833,TR83,TR8,high
TR,19191,TR833,TR83,TR8,high
TR,19302,TR833,TR83,TR8,high
TR,19321,TR833,TR83,TR8,high
TR,19601,TR833,TR83,TR8,high
TR,19602,TR833,TR83,TR8,high
TR,19680,TR833,TR83,TR8,high
TR,19685,TR833,TR83,TR8,high
TR,19702,TR833,TR83,TR8,high
TR,19802,TR833,TR83,TR8,high
TR,19990,TR833,TR83,TR8,high
TR,20000,TR322,TR32,TR3,high
TR,20002,TR322,TR32,TR3,high
TR,20015,TR322,TR32,TR3,high
TR,20036,TR322,TR32,TR3,high
TR,20045,TR322,TR32,TR3,high
TR,20055,TR322,TR32,TR3,high
TR,20059,TR322,TR32,TR3,high
TR,20080,TR322,TR32,TR3,high
TR,20085,TR322,TR32,TR3,high
TR,20090,TR322,TR32,TR3,high
TR,20100,TR322,TR32,TR3,high
TR,20120,TR322,TR32,TR3,high
TR,20125,TR322,TR32,TR3,high
TR,20130,TR322,TR32,TR3,high
TR,20140,TR322,TR32,TR3,high
TR,20143,TR322,TR32,TR3,high
TR,20145,TR322,TR32,TR3,high
TR,20175,TR322,TR32,TR3,high
TR,20185,TR322,TR32,TR3,high
TR,20195,TR322,TR32,TR3,high
TR,20200,TR322,TR32,TR3,high
TR,20225,TR322,TR32,TR3,high
TR,20260,TR322,TR32,TR3,high
TR,20270,TR322,TR32,TR3,high
TR,20275,TR322,TR32,TR3,high
TR,20312,TR322,TR32,TR3,high
TR,20384,TR322,TR32,TR3,high
TR,20450,TR322,TR32,TR3,high
TR,20550,TR322,TR32,TR3,high
TR,20588,TR322,TR32,TR3,high
TR,20900,TR322,TR32,TR3,high
TR,20963,TR322,TR32,TR3,high
TR,21000,TRC22,TRC2,TRC,high
TR,21019,TRC22,TRC2,TRC,high
TR,21020,TRC22,TRC2,TRC,high
TR,21030,TRC22,TRC2,TRC,high
TR,21059,TRC22,TRC2,TRC,high
TR,21064,TRC22,TRC2,TRC,high
TR,21075,TRC22,TRC2,TRC,high
TR,21091,TRC22,TRC2,TRC,high
TR,21110,TRC22,TRC2,TRC,high
TR,21111,TRC22,TRC2,TRC,high
TR,21112,TRC22,TRC2,TRC,high
TR,21170,TRC22,TRC2,TRC,high
TR,21210,TRC22,TRC2,TRC,high
TR,21220,TRC22,TRC2,TRC,high
TR,21250,TRC22,TRC2,TRC,high
TR,21390,TRC22,TRC2,TRC,high
TR,21400,TRC22,TRC2,TRC,high
TR,21645,TRC22,TRC2,TRC,high
TR,21650,TRC22,TRC2,TRC,high
TR,21656,TRC22,TRC2,TRC,high
TR,21740,TRC22,TRC2,TRC,high
TR,21960,TRC22,TRC2,TRC,high
TR,21980,TRC22,TRC2,TRC,high
TR,22000,TR212,TR21,TR2,high
TR,22022,TR212,TR21,TR2,high
TR,22050,TR212,TR21,TR2,high
TR,22250,TR212,TR21,TR2,high
TR,22325,TR212,TR21,TR2,high
TR,22345,TR212,TR21,TR2,high
TR,22480,TR212,TR21,TR2,high
TR,22532,TR212,TR21,TR2,high
TR,22550,TR212,TR21,TR2,high
TR,22830,TR212,TR21,TR2,high
TR,22850,TR212,TR21,TR2,high
TR,22890,TR212,TR21,TR2,high
TR,22960,TR212,TR21,TR2,high
TR,22990,TR212,TR21,TR2,high
TR,23000,TRB12,TRB1,TRB,high
TR,23020,TRB12,TRB1,TRB,high
TR,23070,TRB12,TRB1,TRB,high
TR,23080,TRB12,TRB1,TRB,high
TR,23105,TRB12,TRB1,TRB,high
TR,23119,TRB12,TRB1,TRB,high
TR,23150,TRB12,TRB1,TRB,high
TR,23240,TRB12,TRB1,TRB,high
TR,23340,TRB12,TRB1,TRB,high
TR,23346,TRB12,TRB1,TRB,high
TR,23402,TRB12,TRB1,TRB,high
TR,23455,TRB12,TRB1,TRB,high
TR,23512,TRB12,TRB1,TRB,high
TR,23602,TRB12,TRB1,TRB,high
TR,23610,TRB12,TRB1,TRB,high
TR,23823,TRB12,TRB1,TRB,high
TR,23852,TRB12,TRB1,TRB,high
TR,24000,TRA12,TRA1,TRA,high
TR,24001,TRA12,TRA1,TRA,high
TR,24012,TRA12,TRA1,TRA,high
TR,24015,TRA12,TRA1,TRA,high
TR,24030,TRA12,TRA1,TRA,high
TR,24032,TRA12,TRA1,TRA,high
TR,24040,TRA12,TRA1,TRA,high
TR,24060,TRA12,TRA1,TRA,high
TR,24070,TRA12,TRA1,TRA,high
TR,24153,TRA12,TRA1,TRA,high
TR,24165,TRA12,TRA1,TRA,high
TR,24200,TRA12,TRA1,TRA,medium
TR,24255,TRA12,TRA1,TRA,medium
TR,24260,TRA12,TRA1,TRA,medium
TR,24275,TRA12,TRA1,TRA,medium
TR,24802,TRA12,TRA1,TRA,high
TR,25000,TRA11,TRA1,TRA,high
TR,25001,TRA11,TRA1,TRA,high
TR,25002,TRA11,TRA1,TRA,high
TR,25020,TRA11,TRA1,TRA,high
TR,25055,TRA11,TRA1,TRA,high
TR,25120,TRA11,TRA1,TRA,high
TR,25140,TRA11,TRA1,TRA,high
TR,25150,TRA11,TRA1,TRA,high
TR,25220,TRA11,TRA1,TRA,high
TR,25250,TRA11,TRA1,TRA,high
TR,25260,TRA11,TRA1,TRA,high
TR,25270,TRA11,TRA1,TRA,high
TR,25307,TRA11,TRA1,TRA,high
TR,25352,TRA11,TRA1,TRA,high
TR,25362,TRA11,TRA1,TRA,high
TR,25501,TRA11,TRA1,TRA,high
TR,25550,TRA11,TRA1,TRA,high
TR,25555,TRA11,TRA1,TRA,high
TR,25720,TRA11,TRA1,TRA,high
TR,25770,TRA11,TRA1,TRA,high
TR,25850,TRA11,TRA1,TRA,high
TR,26000,TR412,TR41,TR4,high
TR,26001,TR412,TR41,TR4,high
TR,26026,TR412,TR41,TR4,high
TR,26036,TR412,TR41,TR4,high
TR,26062,TR412,TR41,TR4,high
TR,26175,TR412,TR41,TR4,high
TR,26222,TR412,TR41,TR4,high
TR,26300,TR412,TR41,TR4,medium
TR,26320,TR412,TR41,TR4,medium
TR,26330,TR412,TR41,TR4,medium
TR,26360,TR412,TR41,TR4,medium
TR,26400,TR412,TR41,TR4,medium
TR,26440,TR412,TR41,TR4,medium
TR,26470,TR412,TR41,TR4,medium
TR,26471,TR412,TR41,TR4,medium
TR,26480,TR412,TR41,TR4,medium
TR,26778,TR412,TR41,TR4,high
TR,26930,TR412,TR41,TR4,high
TR,27001,TRC11,TRC1,TRC,medium
TR,27002,TRC11,TRC1,TRC,medium
TR,27005,TRC11,TRC1,TRC,medium
TR,27015,TRC11,TRC1,TRC,medium
TR,27020,TRC11,TRC1,TRC,medium
TR,27027,TRC11,TRC1,TRC,medium
TR,27030,TRC11,TRC1,TRC,medium
TR,27040,TRC11,TRC1,TRC,medium
TR,27050,TRC11,TRC1,TRC,medium
TR,27065,TRC11,TRC1,TRC,medium
TR,27077,TRC11,TRC1,TRC,medium
TR,27120,TRC11,TRC1,TRC,high
TR,27140,TRC11,TRC1,TRC,high
TR,27142,TRC11,TRC1,TRC,high
TR,27145,TRC11,TRC1,TRC,high
TR,27150,TRC11,TRC1,TRC,high
TR,27180,TRC11,TRC1,TRC,high
TR,27210,TRC11,TRC1,TRC,high
TR,27290,TRC11,TRC1,TRC,high
TR,27310,TRC11,TRC1,TRC,high
TR,27350,TRC11,TRC1,TRC,high
TR,27520,TR611,TR61,TR6,high
TR,27550,TR611,TR61,TR6,high
TR,27640,TRC11,TRC1,TRC,medium
TR,27710,TRC11,TRC1,TRC,medium
TR,27830,TRC11,TRC1,TRC,medium
TR,27860,TRC11,TRC1,TRC,medium
TR,27868,TRC11,TRC1,TRC,medium
TR,27940,TRC11,TRC1,TRC,medium
TR,27950,TRC11,TRC1,TRC,medium
TR,27974,TRC11,TRC1,TRC,medium
TR,28009,TR903,TR90,TR9,high
TR,28080,TR903,TR90,TR9,high
TR,28109,TR903,TR90,TR9,high
TR,28250,TR903,TR90,TR9,high
TR,28302,TR903,TR90,TR9,high
TR,28450,TR903,TR90,TR9,high
TR,28512,TR903,TR90,TR9,high
TR,28522,TR903,TR90,TR9,high
TR,28602,TR903,TR90,TR9,high
TR,28603,TR903,TR90,TR9,high
TR,28612,TR903,TR90,TR9,high
TR,28802,TR903,TR90,TR9,high
TR,28852,TR903,TR90,TR9,high
TR,28902,TR903,TR90,TR9,high
TR,29006,TR906,TR90,TR9,high
TR,29010,TR906,TR90,TR9,high
TR,29045,TR906,TR90,TR9,high
TR,29060,TR906,TR90,TR9,high
TR,29123,TR906,TR90,TR9,high
TR,29349,TR906,TR90,TR9,medium
TR,29802,TR906,TR90,TR9,high
TR,30100,TRB24,TRB2,TRB,high
TR,30107,TRB24,TRB2,TRB,high
TR,30200,TRB24,TRB2,TRB,medium
TR,30503,TRB24,TRB2,TRB,medium
TR,30600,TRB24,TRB2,TRB,medium
TR,30650,TRB24,TRB2,TRB,medium
TR,30720,TRB24,TRB2,TRB,high
TR,30802,TRB24,TRB2,TRB,high
TR,30903,TRB24,TRB2,TRB,medium
TR,31000,TR631,TR63,TR6,high
TR,31010,TR631,TR63,TR6,high
TR,31020,TR631,TR63,TR6,high
TR,31026,TR631,TR63,TR6,high
TR,31031,TR631,TR63,TR6,high
TR,31033,TR631,TR63,TR6,high
TR,31034,TR631,TR63,TR6,high
TR,31041,TR631,TR63,TR6,high
TR,31050,TR631,TR63,TR6,high
TR,31100,TR631,TR63,TR6,high
TR,31110,TR631,TR63,TR6,high
TR,31116,TR631,TR63,TR6,high
TR,31130,TR631,TR63,TR6,high
TR,31134,TR631,TR63,TR6,high
TR,31155,TR631,TR63,TR6,high
TR,31156,TR631,TR63,TR6,high
TR,31164,TR631,TR63,TR6,high
TR,31170,TR631,TR63,TR6,high
TR,31204,TR631,TR63,TR6,high
TR,31212,TR631,TR63,TR6,high
TR,31227,TR631,TR63,TR6,high
TR,31250,TR631,TR63,TR6,high
TR,31256,TR631,TR63,TR6,high
TR,31319,TR631,TR63,TR6,high
TR,31320,TR631,TR63,TR6,high
TR,31330,TR631,TR63,TR6,high
TR,31331,TR631,TR63,TR6,high
TR,31360,TR631,TR63,TR6,high
TR,31370,TR631,TR63,TR6,high
TR,31400,TR631,TR63,TR6,high
TR,31501,TR631,TR63,TR6,high
TR,31654,TR631,TR63,TR6,high
TR,31660,TR631,TR63,TR6,high
TR,31681,TR631,TR63,TR6,high
TR,31709,TR631,TR63,TR6,high
TR,31730,TR631,TR63,TR6,high
TR,31770,TR631,TR63,TR6,high
TR,31803,TR631,TR63,TR6,high
TR,31830,TR631,TR63,TR6,high
TR,31940,TR631,TR63,TR6,high
TR,32005,TR612,TR61,TR6,high
TR,32010,TR612,TR61,TR6,high
TR,32050,TR612,TR61,TR6,high
TR,32092,TR612,TR61,TR6,high
TR,32150,TR612,TR61,TR6,high
TR,32190,TR612,TR61,TR6,high
TR,32221,TR612,TR61,TR6,high
TR,32234,TR612,TR61,TR6,high
TR,32240,TR612,TR61,TR6,high
TR,32260,TR612,TR61,TR6,high
TR,32374,TR612,TR61,TR6,high
TR,32402,TR612,TR61,TR6,high
TR,32563,TR612,TR61,TR6,high
TR,32640,TR612,TR61,TR6,high
TR,32902,TR612,TR61,TR6,high
TR,33000,TR612,TR61,TR6,high
TR,33001,TR612,TR61,TR6,high
TR,33004,TR612,TR61,TR6,high
TR,33015,TR612,TR61,TR6,high
TR,33030,TR612,TR61,TR6,high
TR,33037,TR612,TR61,TR6,high
TR,33041,TR612,TR61,TR6,high
TR,33042,TR612,TR61,TR6,high
TR,33076,TR612,TR61,TR6,high
TR,33101,TR622,TR62,TR6,high
TR,33111,TR622,TR62,TR6,high
TR,33112,TR622,TR62,TR6,high
TR,33113,TR622,TR62,TR6,high
TR,33155,TR622,TR62,TR6,high
TR,33169,TR622,TR62,TR6,high
TR,33170,TR622,TR62,TR6,high
TR,33180,TR622,TR62,TR6,high
TR,33190,TR622,TR62,TR6,high
TR,33197,TR622,TR62,TR6,high
TR,33205,TR622,TR62,TR6,high
TR,33210,TR622,TR62,TR6,high
TR,33227,TR622,TR62,TR6,high
TR,33260,TR622,TR62,TR6,high
TR,33270,TR622,TR62,TR6,high
TR,33280,TR622,TR62,TR6,high
TR,33281,TR622,TR62,TR6,high
TR,33290,TR622,TR62,TR6,high
TR,33300,TR622,TR62,TR6,high
TR,33310,TR622,TR62,TR6,high
TR,33311,TR622,TR62,TR6,high
TR,33320,TR622,TR62,TR6,high
TR,33343,TR622,TR62,TR6,high
TR,33345,TR622,TR62,TR6,high
TR,33350,TR622,TR62,TR6,high
TR,33360,TR622,TR62,TR6,high
TR,33370,TR622,TR62,TR6,high
TR,33399,TR622,TR62,TR6,high
TR,33401,TR622,TR62,TR6,high
TR,33402,TR622,TR62,TR6,high
TR,33405,TR622,TR62,TR6,high
TR,33433,TR622,TR62,TR6,high
TR,33435,TR622,TR62,TR6,high
TR,33550,TR622,TR62,TR6,high
TR,33570,TR622,TR62,TR6,high
TR,33620,TR622,TR62,TR6,medium
TR,33740,TR622,TR62,TR6,high
TR,33751,TR622,TR62,TR6,high
TR,33800,TR622,TR62,TR6,high
TR,33810,TR622,TR62,TR6,high
TR,33831,TR622,TR62,TR6,high
TR,33850,TR622,TR62,TR6,high
TR,33870,TR622,TR62,TR6,high
TR,34000,TR100,TR10,TR1,high
TR,34001,TR100,TR10,TR1,high
TR,34002,TR100,TR10,TR1,high
TR,34005,TR100,TR10,TR1,high
TR,34009,TR100,TR10,TR1,high
TR,34012,TR100,TR10,TR1,high
TR,34018,TR100,TR10,TR1,high
TR,34019,TR100,TR10,TR1,high
TR,34022,TR100,TR10,TR1,high
TR,34030,TR100,TR10,TR1,high
TR,34034,TR100,TR10,TR1,high
TR,34056,TR100,TR10,TR1,high
TR,34062,TR100,TR10,TR1,high
TR,34069,TR100,TR10,TR1,high
TR,34072,TR100,TR10,TR1,high
TR,34074,TR100,TR10,TR1,high
TR,34078,TR100,TR10,TR1,high
TR,34081,TR100,TR10,TR1,high
TR,34089,TR100,TR10,TR1,high
TR,34094,TR100,TR10,TR1,high
TR,34100,TR100,TR10,TR1,high
TR,34105,TR100,TR10,TR1,high
TR,34108,TR100,TR10,TR1,high
TR,34125,TR100,TR10,TR1,high
TR,34144,TR100,TR10,TR1,high
TR,34150,TR100,TR10,TR1,high
TR,34152,TR100,TR10,TR1,high
TR,34156,TR100,TR10,TR1,high
TR,34157,TR100,TR10,TR1,high
TR,34168,TR100,TR10,TR1,high
TR,34169,TR100,TR10,TR1,high
TR,34170,TR100,TR10,TR1,high
TR,34171,TR100,TR10,TR1,high
TR,34175,TR100,TR10,TR1,high
TR,34179,TR100,TR10,TR1,high
TR,34181,TR100,TR10,TR1,high
TR,34184,TR100,TR10,TR1,high
TR,34185,TR100,TR10,TR1,high
TR,34190,TR100,TR10,TR1,high
TR,34191,TR100,TR10,TR1,high
TR,34193,TR100,TR10,TR1,high
TR,34198,TR100,TR10,TR1,high
TR,34205,TR100,TR10,TR1,high
TR,34213,TR100,TR10,TR1,high
TR,34217,TR100,TR10,TR1,high
TR,34242,TR100,TR10,TR1,high
TR,34251,TR100,TR10,TR1,high
TR,34252,TR100,TR10,TR1,high
TR,34254,TR100,TR10,TR1,high
TR,34257,TR100,TR10,TR1,high
TR,34267,TR100,TR10,TR1,high
TR,34268,TR100,TR10,TR1,high
TR,34276,TR100,TR10,TR1,high
TR,34277,TR100,TR10,TR1,high
TR,34279,TR100,TR10,TR1,high
TR,34280,TR100,TR10,TR1,high
TR,34288,TR100,TR10,TR1,high
TR,34292,TR100,TR10,TR1,high
TR,34298,TR100,TR10,TR1,high
TR,34299,TR100,TR10,TR1,high
TR,34300,TR100,TR10,TR1,high
TR,34302,TR100,TR10,TR1,high
TR,34305,TR100,TR10,TR1,high
TR,34306,TR100,TR10,TR1,high
